590/9/105|jpgrossman||CN,CI,CX,cCN,cCI,cCX,hCN,hCI,hCX
615/9/100|ShadowCluster||
619/9/88|ShadowCluster||
622/9/86|ShadowCluster||
721/6/66|Brian142857||
733/9/63|ShadowCluster||
738/8/53|ShadowCluster||
753/6/56|Brian142857||
788/5/50|Andrash||
805/5/41|Andrash||
830/4/49|jpgrossman||NC,NX,cNC,cNX,hNC,hNX
874/6/36|Hersmunch||
912/4/46|Andrash||
914/6/35/c|cf||
919/6/35|cf||
984/5/36|cf||
1002/6/34/c|cf|https://i.imgur.com/RV3Fe4l.jpeg|cIC,cIN,cIX,hIC,hIN,hIX
1007/6/34|jpgrossman||IC,IN,IX
1089/5/35|Hersmunch||
1124/4/43|Hersmunch||
1276/4/39|Hersmunch||NI,cNI,hNI
