84/5/9|Community||CN,CI,CX,cCN,cCI,cCX,hCN,hCI,hCX
102/4/24|GuiltyBystander||NC,cNC,hNC
108/4/16|Brian142857||
122/4/10|Brian142857||
160/4/6|Community||NI,NX,IC,IN,IX,cNI,cNX,cIC,cIN,cIX,hNI,hNX,hIC,hIN,hIX
