710/11/109/c|biggiemac42|https://youtu.be/csrtgDE5i60|cCN,cCI,cCX,hCN,hCI,hCX
712/11/105/c|biggiemac42||
720/11/101/c|biggiemac42||
721/11/99/c|12345AIII||
728/10/87/c|biggiemac42||
744/10/72/c|biggiemac42|https://youtu.be/csrtgDE5i60|
744/11/86|biggiemac42|https://youtu.be/csrtgDE5i60|CN,CI,CX
745/9/62|jpgrossman||
937/4/58|12345AIII||NC,cNC,hNC
948/4/57|12345AIII||
959/4/56|Csaboka/Hersmunch/LongingForRest||
1050/4/55|jpgrossman||
1113/4/52|easone/LongingForRest||
1115/4/50|easone||
1144/8/45|GuiltyBystander||
1183/4/48|easone/LongingForRest||
1254/4/46|easone/LongingForRest||
1286/5/33|easone/Hersmunch||
1287/5/29|easone/Hersmunch||
1295/5/28|easone/Hersmunch/LongingForRest||
1325/4/44|12345AIII||
1359/5/25|easone/Hersmunch||
1446/4/29|easone/Hersmunch||
1448/5/24|easone/Hersmunch||
1469/4/23|Hersmunch||
1507/4/22|Hersmunch||NI,NX,IC,IN,IX,cNI,cNX,cIC,cIN,cIX,hNI,hNX,hIC,hIN,hIX
