728/10/127|biggiemac42||CN,CI,CX
738/10/121|biggiemac42||
1021/10/108|Csaboka||
1097/10/100|PentaPig/12345ieee||
1295/5/42|easone||
1296/5/41|easone||
1298/5/40|easone||
1394/4/38|easone||
1411/4/37|easone||
1462/4/36|easone||IC,IN,IX
1501/3/38|easone||NC
1517/3/37|easone||NI,NX
